Price,Car,madeIn,status,carType,Km,carColor,carSeat,engine,gear,Wheeldrive
0.378,Hyundai i10 Grand 1.2 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Nâu,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.98,Toyota Fortuner 2.4G 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,28,Bạc,8,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.478,Mazda BT50 2.2L 4x4 MT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,65,Trắng,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
0.545,Kia Cerato 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Đen,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
3.59,Mercedes Benz S class S450L - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,11,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.18,Chevrolet Spark Duo Van 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,0,Bạc,2,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.965,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,20,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.855,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,35,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.66,Ford Focus Sport 1.5L - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,45,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.968,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.468,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.669,Toyota Corolla altis 1.8G AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,38,Bạc,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
0.835,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,31,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.469,Mazda 2 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,40,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.543,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.286,Toyota Wigo 1.2G MT - 2018,Nhập khẩu,Xe đã dùng,Hatchback,0,Bạc,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.298,Hyundai i10 Grand 1.2 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Bạc,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
0.59,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.84,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Cát,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.533,Mercedes Benz GLC 200 - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,23,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.67,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,97,Đồng,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
1.86,Mercedes Benz GLC 300 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,17,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.89,Hyundai SantaFe 2.4L 4WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,20,Bạc,7,Xăng	2.4 L,Số tự động,4WD - Dẫn động 4 bánh
0.29,Kia Morning Si MT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
1.759,Mercedes Benz GLC 250 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,16,Đỏ,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.558,Hyundai Elantra 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Cát,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.239,Volkswagen Passat 1.8 Bluemotion - 2018,Nhập khẩu,Xe đã dùng,Sedan,1,Xanh,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
0.75,Hyundai Tucson 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.28,Kia Morning EX - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,21,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
0.295,Hyundai i10 Grand 1.2 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,41,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
0.265,Kia Morning EX - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
0.48,Hyundai Accent 1.4 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.63,Toyota Rush 1.5S AT - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Xăng	1.5 L,Số tự động,RFD - Dẫn động cầu sau
3.93,Lexus RX 350L - 2018,Nhập khẩu,Xe mới,SUV,0,Vàng,6,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.488,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,28,Màu khác,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.35,Kia Morning Si AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,30,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
1.025,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,39,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.599,Toyota Yaris 1.5G - 2018,Nhập khẩu,Xe đã dùng,Hatchback,29,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.865,Honda CRV E - 2018,Nhập khẩu,Xe đã dùng,SUV,22,Đỏ,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.286,Hyundai i10 Grand 1.2 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,26,Bạc,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
0.765,Toyota Innova 2.0 Venturer - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,29,Đen,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.51,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,24,Đen,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.85,Hyundai Tucson 1.6 AT Turbo - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Đen,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
1.025,Kia Sedona Platinum D - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,20,Trắng,7,Dầu	2.2 L,Số tự động,FWD - Dẫn động cầu trước
0.975,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,27,Xanh,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.575,Kia Rondo GAT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,36,Trắng,7,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.829,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,36,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.925,Honda CRV G - 2018,Nhập khẩu,Xe đã dùng,SUV,24,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.49,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Cát,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.785,Ford Ranger Wildtrak 2.0L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,40,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.798,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,11,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
3.58,Lexus RX 350 - 2018,Nhập khẩu,Xe đã dùng,SUV,20,Cát,5,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.56,Ford Focus Trend 1.5L - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.35,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,12,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.399,Toyota Vios 1.5E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,45,Cát,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
0.719,Toyota Innova 2.0G - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,88,Đồng,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.72,Mercedes Benz GLC 250 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,49,Đỏ,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.798,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.74,Toyota Innova 2.0G - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,32,Đỏ,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.639,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,23,Đồng,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.265,Chevrolet Aveo LT 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,18,Bạc,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
0.799,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,30,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1.02,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.865,Toyota Fortuner 2.4G 4x2 MT - 2018,Nhập khẩu,Xe đã dùng,SUV,70,Bạc,8,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
1.88,Mercedes Benz GLC 300 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,28,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.52,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.31,Toyota Wigo 1.2G MT - 2018,Nhập khẩu,Xe đã dùng,Hatchback,15,Bạc,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
2.29,Toyota Prado VX 2.7L - 2018,Nhập khẩu,Xe đã dùng,SUV,1,Đen,7,Xăng	2.7 L,Số tự động,4WD - Dẫn động 4 bánh
0.845,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,0,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1.398,Mercedes Benz C class C250 Exclusive - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,33,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.889,Honda CRV G - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.56,Honda City 1.5TOP - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,6,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.49,Honda City 1.5 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,30,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.59,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Nâu,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.425,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,42,Vàng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.499,Mazda BT50 2.2L 4x4 MT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,54,Xanh,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
0.975,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,20,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.82,Hyundai Tucson 2.0 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,40,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.415,Toyota Vios 1.5E MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,36,Bạc,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
0.589,Mitsubishi Xpander 1.5 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.975,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đỏ,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.785,Mazda 6 2.0L Premium - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Xanh,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.318,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.605,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,11,Nâu,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.968,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,15,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.856,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,20,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.85,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,0,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.525,Honda City 1.5TOP - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,27,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.295,Toyota Wigo 1.2G MT - 2018,Nhập khẩu,Xe đã dùng,Hatchback,30,Trắng,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.368,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,23,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.62,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,60,Bạc,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.62,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,45,Đồng,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.59,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,37,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.79,Toyota Hilux 2.8G 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,19,Cam,5,Dầu	2.8 L,Số tự động,4WD - Dẫn động 4 bánh
0.855,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,31,Cát,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
3.4,Mercedes Benz S class S450L - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,40,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.612,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,37,Xám,7,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.545,Ford EcoSport Titanium 1.5L AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,40,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.716,Kia Optima 2.0 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,36,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.468,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,79,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.98,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,60,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
4.15,Lexus RX 350L - 2018,Nhập khẩu,Xe mới,SUV,0,Đen,7,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.85,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.575,Ford EcoSport Trend 1.5L AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,30,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.82,Mazda 6 2.5L Premium - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1.68,Mercedes Benz E class E200 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,26,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.69,Mini Cooper S 5Dr - 2018,Nhập khẩu,Xe đã dùng,Hatchback,12,Đỏ,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.83,Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,20,Xanh,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
2.05,Mercedes Benz GLC 300 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,1,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.59,Toyota Yaris 1.5G - 2018,Nhập khẩu,Xe đã dùng,Hatchback,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
8.368,Lexus LX 570 Super Sport - 2018,Nhập khẩu,Xe mới,SUV,0,Đen,7,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
0.478,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,46,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.598,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,21,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.595,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,18,Cát,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.588,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,41,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.855,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,24,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.58,Mitsubishi Triton 4x2 AT Mivec - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,40,Đen,5,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
1.635,Mercedes Benz C class C300 AMG - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,9,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.595,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,58,Bạc,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.77,Mitsubishi Outlander 2.0 CVT Premium - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,22,Nâu,7,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.46,Kia Cerato 1.6 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,13,Đen,5,Xăng	1.6 L,Số tay,FWD - Dẫn động cầu trước
0.69,Chevrolet Trailblazer LT 2.5L VGT 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Dầu	2.5 L,Số tự động,RFD - Dẫn động cầu sau
0.51,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Ghi,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.336,Chevrolet Aveo LTZ 1.4 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,26,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.565,Kia Cerato 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,32,Trắng,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
0.956,Toyota Fortuner 2.4G 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,19,Ghi,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.71,Toyota Innova 2.0 Venturer - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,100,Đen,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.338,Kia Morning Si AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.799,Hyundai Tucson 2.0 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Vàng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.718,Toyota Hilux 2.8G 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,37,Cam,5,Dầu	2.8 L,Số tự động,4WD - Dẫn động 4 bánh
0.935,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.845,Hyundai Tucson 1.6 AT Turbo - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,20,Cát,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
0.468,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,26,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.365,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,18,Xanh,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.468,Ford Transit Standard MID - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,53,Xám,16,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
0.778,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,38,Xanh,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.99,Toyota Fortuner 2.4G 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,52,Bạc,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.825,Mazda 6 2.5L Premium - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,16,Trắng,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.5,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Đen,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
3.55,Mercedes Benz S class S450L - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,10,Đen,5,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
0.48,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.009,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Đen,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
0.565,Mitsubishi Xpander 1.5 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,35,Đen,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.45,Honda Jazz V - 2018,Nhập khẩu,Xe đã dùng,Hatchback,36,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.855,Toyota Camry 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.82,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,10,Đỏ,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.599,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.815,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,23,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
0.31,Toyota Wigo 1.2G MT - 2018,Nhập khẩu,Xe đã dùng,Hatchback,73,Đỏ,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.365,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,16,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.855,Hyundai Tucson 1.6 AT Turbo - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,20,Vàng,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
0.385,Hyundai i10 Grand 1.2 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
0.565,Kia Cerato 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
0.612,Ford Ranger XLS 2.2L 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,22,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
